molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class
CHEMBL403195,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1,0.7,9.154901959985745,Active
CHEMBL3806322,nM,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S1,0.7,9.154901959985745,Active
CHEMBL4456778,nM,C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)nc1,0.7,9.154901959985745,Active
CHEMBL3805852,nM,COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](c4c(C)noc4C)SC(N)=N3)c2)cn1,0.7,9.154901959985745,Active
CHEMBL3677276,nM,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(N4CCOCC4)cc32)c2nccn21,0.7,9.154901959985745,Active
CHEMBL4109723,nM,NC1=N[C@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc([N+]4=CCC(F)(F)CC4)cc32)c2nccn21,0.7,9.154901959985745,Active
CHEMBL2152921,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1C21N=C(C)C(N)=N1,0.72,9.142667503568733,Active
CHEMBL3974225,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,0.72,9.142667503568733,Active
CHEMBL3667415,nM,NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,0.73,9.136677139879543,Active
CHEMBL3667413,nM,NC1=N[C@@]2(c3cccc(NC(=O)c4ncc(F)cc4F)c3)CN(c3ncc(F)cn3)C[C@H]2CS1,0.739,9.131355561605174,Active
CHEMBL3980947,nM,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,0.74,9.130768280269024,Active
CHEMBL6058291,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC(C(F)(F)F)CC3)C[C@H]21,0.744,9.12842706445412,Active
CHEMBL4530208,nM,COc1ncc(CC2CCOCC2)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,0.76,9.119186407719209,Active
CHEMBL5960571,nM,CC1(C)C(N)=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,0.76,9.119186407719209,Active
CHEMBL2177304,nM,CCn1cc([C@]2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,0.76,9.119186407719209,Active
CHEMBL5761187,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)C3(CCC3)C(N)=N2)c1,0.76,9.119186407719209,Active
CHEMBL5796158,nM,CC1CCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)CC1,0.793,9.100726812682396,Active
CHEMBL5885986,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](O)C3)C[C@H]21,0.8,9.096910013008056,Active
CHEMBL3354709,nM,CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,0.8,9.096910013008056,Active
CHEMBL5803071,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC4(CCO4)C3)C[C@H]21,0.8,9.096910013008056,Active
CHEMBL6000080,nM,CC#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,0.8,9.096910013008056,Active
CHEMBL3809870,nM,CC(C)(C)CCNC(=O)CCc1cc2cc(-c3ccccc3CCc3ccc(NC(=O)c4ccc(F)cc4)cn3)ccc2nc1N,0.8,9.096910013008056,Active
CHEMBL6029934,nM,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@@H](F)C5)C[C@H]43)c2)cn1,0.8,9.096910013008056,Active
CHEMBL3901821,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,0.8,9.096910013008056,Active
CHEMBL5746511,nM,C[C@]1(F)C(N)=N[C@](C)(c2cc(Nc3ncc(F)c4cc(C#N)cnc34)ccc2F)CS1(=O)=O,0.8,9.096910013008056,Active
CHEMBL3394214,nM,Cc1cc(-c2cc3c(c(F)n2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)ccn1,0.8,9.096910013008056,Active
CHEMBL3948791,nM,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cs1,0.8,9.096910013008056,Active
CHEMBL3914230,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,0.8,9.096910013008056,Active
CHEMBL4579155,nM,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,0.8,9.096910013008056,Active
CHEMBL5762300,nM,CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(Br)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,0.83,9.080921907623926,Active
CHEMBL3902302,nM,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,0.84,9.075720713938118,Active
CHEMBL5851380,nM,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#CC4CC4)cn3)ccc1F)N=C(N)S2,0.856,9.067526235322848,Active
CHEMBL5272625,nM,COc1cc(/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)ccc1O,0.864,9.063486257521106,Active
CHEMBL5934494,nM,CC1CCCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,0.867,9.06198090252379,Active
CHEMBL3904438,nM,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,0.87,9.060480747381382,Active
CHEMBL5909937,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)C3(CC3)S(=O)(=O)[C@@H]2F)c1,0.87,9.060480747381382,Active
CHEMBL1916003,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,0.89,9.050609993355089,Active
CHEMBL4526395,nM,COc1cnc(C(=O)Nc2ccnc([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,0.9,9.045757490560677,Active
CHEMBL3394040,nM,CC1(C)C=C(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,0.9,9.045757490560677,Active
CHEMBL3394057,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,0.9,9.045757490560677,Active
CHEMBL4740498,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,0.9,9.045757490560677,Active
CHEMBL4746645,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,0.9,9.045757490560677,Active
CHEMBL3695728,nM,CN1C(=O)[C@]2(N=C1N)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,0.9,9.045757490560677,Active
CHEMBL3695730,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,0.9,9.045757490560677,Active
CHEMBL4103296,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](C)C1,0.9,9.045757490560677,Active
CHEMBL3963996,nM,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cs1,0.9,9.045757490560677,Active
CHEMBL3973477,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,0.9,9.045757490560677,Active
CHEMBL3952111,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,0.9,9.045757490560677,Active
CHEMBL3922952,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,0.9,9.045757490560677,Active
CHEMBL6054668,nM,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@@H](F)C5)C[C@H]43)c2)cn1,0.9,9.045757490560677,Active
CHEMBL4097477,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](CC)C1,0.91,9.040958607678906,Active
CHEMBL5959201,nM,CC1(C)C(N)=N[C@](C)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)[C@@H](F)S1(=O)=O,0.92,9.036212172654444,Active
CHEMBL5967490,nM,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)C3(CC3)S(=O)(=O)[C@H]2F)c1,0.92,9.036212172654444,Active
CHEMBL4285211,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccc(F)n3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,0.92,9.036212172654444,Active
CHEMBL5075689,nM,C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3cc4c(cn3)OCCO4)ccc2F)[C@H]1F,0.93,9.031517051446064,Active
CHEMBL4525240,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cc3)ccc2F)Cn2cnc(C(F)F)c2C(N)=N1,0.95,9.022276394711152,Active
CHEMBL5836759,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(c4ccccc4)C3)C[C@H]21,0.958,9.018634490921457,Active
CHEMBL3972883,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,0.96,9.017728766960431,Active
CHEMBL2151243,nM,CC(=O)N[C@@H](Cc1ccc(C)c(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0.99,9.00436480540245,Active
CHEMBL4573117,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,0.99,9.00436480540245,Active
CHEMBL4740455,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,0.99,9.00436480540245,Active
CHEMBL5754022,nM,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL5785877,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Cl)cn3)cc(F)c2F)CS1(=O)=O,1.0,9.0,Active
CHEMBL5758008,nM,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,1.0,9.0,Active
CHEMBL403268,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,1.0,9.0,Active
CHEMBL4441612,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nncc2C(N)=N1,1.0,9.0,Active
CHEMBL6052230,nM,CC#CCOc1cnc(/C(F)=C/c2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL3910991,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1C21N=C(N)N(C)C1=O,1.0,9.0,Active
CHEMBL5964637,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,1.0,9.0,Active
CHEMBL3741792,nM,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,1.0,9.0,Active
CHEMBL595100,nM,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,1.0,9.0,Active
CHEMBL3653487,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL6051060,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,1.0,9.0,Active
CHEMBL3983509,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,1.0,9.0,Active
CHEMBL3903132,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,1.0,9.0,Active
CHEMBL3680857,nM,C[C@]1(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)N=C(N)OC[C@@H]1F,1.0,9.0,Active
CHEMBL595016,nM,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,1.0,9.0,Active
CHEMBL6022062,nM,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,1.0,9.0,Active
CHEMBL5792097,nM,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL5982194,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,1.0,9.0,Active
CHEMBL5174392,nM,CC1(C)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,1.0,9.0,Active
CHEMBL2030996,nM,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,1.0,9.0,Active
CHEMBL3657429,nM,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,1.0,9.0,Active
CHEMBL510659,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)c1,1.0,9.0,Active
CHEMBL3394222,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2CCCOC2)nc1F,1.0,9.0,Active
CHEMBL3683852,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1.0,9.0,Active
CHEMBL3979006,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,1.0,9.0,Active
CHEMBL3680895,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,1.0,9.0,Active
CHEMBL3971440,nM,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)nc1,1.0,9.0,Active
CHEMBL3951405,nM,NC1=NC2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,1.0,9.0,Active
CHEMBL3680897,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,1.0,9.0,Active
CHEMBL3975488,nM,CC(C)(C)COc1cc(F)c2c(c1)C1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,1.0,9.0,Active
CHEMBL5806956,nM,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,1.0,9.0,Active
CHEMBL250295,nM,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)COC1=O,1.0,9.0,Active
CHEMBL5939428,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,1.0,9.0,Active
CHEMBL5849348,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,1.0,9.0,Active
CHEMBL3904149,nM,C#CCOc1cnc(C(=O)Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL3979143,nM,C#CCOc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL5965431,nM,CC#C[C@@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL2347198,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,1.0,9.0,Active
CHEMBL2347204,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,1.0,9.0,Active
CHEMBL2347197,nM,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,1.0,9.0,Active
CHEMBL3680856,nM,C[C@]1(c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)N=C(N)OC[C@@H]1F,1.0,9.0,Active
CHEMBL2179131,nM,CC(C)CNC(=O)[C@@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@H](C)O,1.0,9.0,Active
CHEMBL4537415,nM,COC[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)[C@H]1F,1.0,9.0,Active
CHEMBL2347211,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,1.0,9.0,Active
CHEMBL5979230,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS(=O)(=O)[C@]2(C[C@@H](F)C2)C(N)=N1,1.0,9.0,Active
CHEMBL3261078,nM,CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,1.0,9.0,Active
CHEMBL555517,nM,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(/C(C)=N\OC)c1,1.0,9.0,Active
CHEMBL4790308,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,1.0,9.0,Active
CHEMBL4800593,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,1.0,9.0,Active
CHEMBL4470897,nM,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,1.0,9.0,Active
CHEMBL231862,nM,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,1.0,9.0,Active
CHEMBL3354713,nM,CC1(COc2cc(F)c3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,1.0,9.0,Active
CHEMBL5190011,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(CF)C(=N)N2)n1,1.0,9.0,Active
CHEMBL5951673,nM,CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)CS1(=O)=O,1.0,9.0,Active
CHEMBL3261062,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)COCC1(F)F,1.0,9.0,Active
CHEMBL5896944,nM,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,1.01,8.995678626217357,Active
CHEMBL4515824,nM,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3F)CO[C@H](C(F)(F)F)[C@H]2CO1,1.03,8.987162775294827,Active
CHEMBL4591139,nM,CC(F)(F)[C@H]1OC[C@]2(c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,1.03,8.987162775294827,Active
CHEMBL4086961,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CC(=O)N(C)C(N)=N3)c2)cn1,1.05,8.978810700930062,Active
CHEMBL4457316,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,1.1,8.958607314841775,Active
CHEMBL3933430,nM,[C-]#[N+]c1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)c1,1.1,8.958607314841775,Active
CHEMBL3983916,nM,Cc1onc2c1CC1(CC2)Cc2ccc(-c3cc(F)cc(Cl)c3)cc2C12N=C(N)N(C)C2=O,1.1,8.958607314841775,Active
CHEMBL3673207,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N2CCON=C21,1.1,8.958607314841775,Active
CHEMBL2408787,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncnc3)cc1C21C=C(F)C(N)=N1,1.1,8.958607314841775,Active
CHEMBL4070299,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@@]21CC[C@H](OC)[C@@H](C)C1,1.1,8.958607314841775,Active
CHEMBL3965633,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,1.1,8.958607314841775,Active
CHEMBL3904830,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)nc1,1.1,8.958607314841775,Active
CHEMBL3908041,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(F)cn3)ccc1Oc1c2cc(-c2cccnc2)nc1F,1.1,8.958607314841775,Active
CHEMBL5927021,nM,C[C@]1(F)C(N)=N[C@](C)(c2cc(Nc3ncnc4cc(C#N)cnc34)ccc2F)CS1(=O)=O,1.1,8.958607314841775,Active
CHEMBL4110988,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@]21N=C(C)C(N)=N1,1.1,8.958607314841775,Active
CHEMBL4575413,nM,CCCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,1.1,8.958607314841775,Active
CHEMBL5201184,nM,CC(C)(C)C(=O)N[C@H]1CC[C@@H]2Oc3ccc(-c4cncc(F)c4)cc3C3(CSC(N)=N3)[C@H]2C1,1.1,8.958607314841775,Active
CHEMBL5762374,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(F)(F)C3)C[C@H]21,1.1,8.958607314841775,Active
CHEMBL5809970,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(Br)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,1.1,8.958607314841775,Active
CHEMBL5961261,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,1.1,8.958607314841775,Active
CHEMBL5979268,nM,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)cn3)ccc1F)N=C(N)S2,1.15,8.939302159646388,Active
CHEMBL5934199,nM,C[C@@]1(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)CS(=O)(=O)C2(CCC2)C(N)=N1,1.15,8.939302159646388,Active
CHEMBL5942806,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3Cc4ccccc4C3)C[C@H]21,1.17,8.931814138253838,Active
CHEMBL4459222,nM,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2,1.2,8.920818753952375,Active
CHEMBL6007960,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)CS(=O)(=O)C3(CC3)C(N)=N2)c1,1.2,8.920818753952375,Active
CHEMBL439521,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cc(-c2nn[nH]n2)cc(-c2nn[nH]n2)c1,1.2,8.920818753952375,Active
CHEMBL3394215,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2cccnc2F)nc1F,1.2,8.920818753952375,Active
