molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4106537,nM,CO[C@H]1[C@H](C)C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CCC2COC2)C3=O)C[C@@H]1C,6.0,8.221848749616356,Active,436.5560000000004,2.5704800000000008,1.0,6.0
CHEMBL390456,nM,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,6.0,8.221848749616356,Active,936.0699999999999,-0.11060000000000358,12.0,12.0
CHEMBL2152905,nM,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C(F)F)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,6.0,8.221848749616356,Active,512.5350000000003,5.3891000000000036,1.0,5.0
CHEMBL3935755,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc4c(c3)CCO4)C[C@H]2CS1,6.0,8.221848749616356,Active,402.46600000000024,3.934300000000003,1.0,5.0
CHEMBL3653510,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,6.0,8.221848749616356,Active,412.79900000000015,3.2826200000000005,2.0,5.0
CHEMBL510798,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,6.0,8.221848749616356,Active,646.776,5.294100000000006,4.0,6.0
CHEMBL4115567,nM,COCCN1C(=O)[C@]2(N=C1N)c1cc(C#CC3CC3)ccc1C[C@]21CC[C@@H](OC)CC1,6.0,8.221848749616356,Active,421.5410000000003,2.5782000000000007,1.0,5.0
CHEMBL5793625,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)C2(CC2)S1(=O)=O,6.0,8.221848749616356,Active,443.47900000000016,2.897680000000001,1.0,6.0
CHEMBL3683890,nM,C#CCOc1ccc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,6.0,8.221848749616356,Active,446.8410000000002,3.0366000000000017,2.0,6.0
CHEMBL4092406,nM,COCCNCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,6.0,8.221848749616356,Active,329.416,2.3676000000000004,2.0,5.0
CHEMBL3653443,nM,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)oc2ccc(Br)cc12,6.0,8.221848749616356,Active,496.28300000000013,4.7429200000000025,2.0,5.0
CHEMBL1914472,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)C1=O,6.1,8.214670164989233,Active,678.8209999999999,4.3061000000000025,4.0,6.0
CHEMBL4461994,nM,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)cc(F)c1F)N=C(N)S2,6.1,8.214670164989233,Active,516.4920000000001,4.235000000000002,2.0,7.0
CHEMBL3657420,nM,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,6.1,8.214670164989233,Active,442.56300000000033,4.487680000000003,1.0,6.0
CHEMBL4475802,nM,CC(F)(F)[C@@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)N=C(N)S1,6.13,8.212539525481585,Active,456.46500000000015,4.469400000000003,2.0,6.0
CHEMBL3656276,nM,COCCCOc1ccc2c(c1)C1(N=C(N)N(CC(F)F)C1=O)[C@]1(CC[C@H](OC)CC1)C2,6.2,8.207608310501746,Active,451.5140000000003,2.8507000000000007,1.0,6.0
CHEMBL3947739,nM,Cc1onc2c1CC1(CC2)Cc2ccc(Br)cc2C12N=C(N)N(C)O2,6.2,8.207608310501746,Active,403.28000000000014,2.8214200000000007,1.0,6.0
CHEMBL5802524,nM,Cc1noc2c1CC1(CC2)Cc2ccc(-c3cc(F)cc(Cl)c3)cc2C12N=C(N)N(C)O2,6.2,8.207608310501746,Active,452.91700000000014,4.518420000000004,1.0,6.0
CHEMBL3936196,nM,CCCN1C(=O)C2(N=C1N)c1cc(OCC3CC3)ccc1CC21CCC(OC)CC1,6.2,8.207608310501746,Active,411.5460000000002,3.369100000000002,1.0,5.0
CHEMBL3932872,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)cc(F)c2O3)cn1,6.2,8.207608310501746,Active,533.5850000000003,4.481200000000003,2.0,9.0
CHEMBL4438526,nM,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)C[C@@H](C(F)F)SC(N)=N1,6.23,8.20551195334083,Active,443.4260000000001,3.4743000000000013,2.0,7.0
CHEMBL5811661,nM,CC1CCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,6.23,8.20551195334083,Active,488.99100000000016,4.997900000000005,1.0,5.0
CHEMBL3939930,nM,COCCN1C(=O)C2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1,6.3,8.200659450546418,Active,484.57500000000033,4.007800000000003,1.0,5.0
CHEMBL3896653,nM,COCCOc1ccc2c(c1)[C@@]1(N=C(N)N(C)C1=O)C1(CCc3ccccc3CC1)C2,6.3,8.200659450546418,Active,419.5250000000003,2.8153000000000006,1.0,5.0
CHEMBL6030687,nM,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(c5ncc(C)o5)C[C@@H]34)c2)cn1,6.3,8.200659450546418,Active,493.5390000000002,4.583820000000004,1.0,8.0
CHEMBL3688649,nM,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cn1,6.3,8.200659450546418,Active,447.8290000000001,2.5881000000000007,2.0,7.0
CHEMBL444478,nM,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,6.3,8.200659450546418,Active,624.5920000000004,-1.0159000000000016,9.0,15.0
CHEMBL4114265,nM,C[C@@H]1C[C@@]2(Cc3ccc(NC(=O)C(C)(C)F)cc3[C@]23N=C(N)N(CC(C)(C)F)C3=O)C[C@H](C)[C@H]1O,6.3,8.200659450546418,Active,490.59500000000025,3.442900000000003,3.0,5.0
CHEMBL3672916,nM,CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,6.4,8.193820026016112,Active,425.8730000000001,2.1411700000000007,3.0,5.0
CHEMBL6037454,nM,CC[C@H]1COCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,6.4,8.193820026016112,Active,523.6090000000002,4.232780000000003,1.0,7.0
CHEMBL208060,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(S)n2)c1,6.4,8.193820026016112,Active,764.8700000000001,-0.0056999999999932105,9.0,14.0
CHEMBL205217,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cc(-c2nn[nH]n2)cc(-c2nn[nH]n2)c1,6.4,8.193820026016112,Active,747.8179999999996,-0.062499999999992395,9.0,13.0
CHEMBL2181892,nM,COCC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,6.5,8.187086643357144,Active,578.7790000000003,4.864400000000004,3.0,8.0
CHEMBL380381,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,6.5,8.187086643357144,Active,792.83,-1.1616999999999909,10.0,12.0
CHEMBL3673232,nM,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)c2ccc(C(F)(F)F)cc21,6.5,8.187086643357144,Active,464.5310000000002,5.5609000000000055,1.0,3.0
CHEMBL4107172,nM,COC1CCC2(CC1)Cc1ccc(OC(F)(F)C(F)F)cc1[C@]21N=C(N)N(C)C1=O,6.5,8.187086643357144,Active,429.41400000000016,3.0368000000000013,1.0,5.0
CHEMBL3973933,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)cn1,6.5,8.187086643357144,Active,530.4910000000002,4.162000000000002,2.0,9.0
CHEMBL1916001,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](O)CN2)C1=O,6.5,8.187086643357144,Active,614.734,2.2305000000000006,5.0,6.0
CHEMBL5936051,nM,COc1cnc2c(Nc3ccc(F)c(C4(CF)CS(=O)(=O)C(C)(C)C(N)=N4)c3)nccc2c1,6.5,8.187086643357144,Active,475.5210000000002,3.2501000000000015,2.0,8.0
CHEMBL2151236,nM,CC(=O)N[C@@H](Cc1ccc(F)cc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,6.5,8.187086643357144,Active,501.6180000000004,4.392600000000003,3.0,5.0
CHEMBL3359755,nM,CC1(C)C=C(c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)CCO1,6.6,8.18045606445813,Active,458.4930000000002,4.559200000000003,1.0,7.0
CHEMBL3359751,nM,COC(C)(C)COc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,6.6,8.18045606445813,Active,450.47000000000014,3.780700000000002,1.0,8.0
CHEMBL1076902,nM,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,6.6,8.18045606445813,Active,849.998,5.011100000000004,5.0,8.0
CHEMBL3688628,nM,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,6.6,8.18045606445813,Active,413.3840000000001,1.7782,2.0,7.0
CHEMBL205333,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(O)n2)c1,6.6,8.18045606445813,Active,748.8020000000001,-0.5887999999999922,9.0,14.0
CHEMBL3672943,nM,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@]34COC[C@@]3(F)CSC(N)=N4)c2)nc1,6.66,8.176525770829699,Active,415.42500000000007,3.0190900000000003,2.0,6.0
CHEMBL4546682,nM,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]34COC[C@@]3(F)CSC(N)=N4)c2)nc1,6.66,8.176525770829699,Active,415.42500000000007,2.3399799999999997,2.0,7.0
CHEMBL3899321,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)F)cc1C21N=C(C)C(N)=N1,6.7,8.173925197299173,Active,373.47200000000015,3.5394000000000014,1.0,5.0
CHEMBL3695754,nM,COc1ccc2c(c1)C1(N=C(N)N(C)C1=O)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1O2,6.7,8.173925197299173,Active,463.8810000000001,3.131900000000001,2.0,7.0
CHEMBL3672687,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,6.7,8.173925197299173,Active,362.27100000000024,2.9110000000000014,2.0,4.0
CHEMBL4866376,nM,C[C@@]1(c2cc(C(=O)Nc3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,6.7,8.173925197299173,Active,378.8600000000002,3.7932000000000015,2.0,5.0
CHEMBL3916104,nM,CN1C(=O)C2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1,6.7,8.173925197299173,Active,440.52200000000033,3.9912000000000036,1.0,4.0
CHEMBL6025613,nM,CC1(C)C(N)=N[C@](C)(c2cc(Nc3ncc(C#C[Si](C)(C)C)c4cc(Cl)cnc34)ccc2F)CS1(=O)=O,6.8,8.167491087293763,Active,558.1550000000003,5.1742000000000035,2.0,7.0
CHEMBL5910800,nM,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(N)N(CCF)C1=O,6.8,8.167491087293763,Active,415.5090000000002,2.9286000000000003,1.0,5.0
CHEMBL3976447,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)cc(F)c2O3)cn1,6.8,8.167491087293763,Active,517.5170000000003,3.7646000000000015,2.0,9.0
CHEMBL3127079,nM,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@]12C,6.8,8.167491087293763,Active,402.4540000000003,2.3948800000000006,1.0,6.0
CHEMBL5831452,nM,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC2(CCOCC2)SC(N)=N1,6.8,8.167491087293763,Active,432.4960000000003,3.828100000000002,2.0,6.0
CHEMBL3948764,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(Cl)nc1F,6.8,8.167491087293763,Active,474.27900000000017,4.259100000000002,2.0,7.0
CHEMBL3906323,nM,CN1C(=O)C2(N=C1N)c1cc(CCC3CC3)ccc1OC21CCc2ccccc2CC1,6.8,8.167491087293763,Active,415.53700000000026,3.721400000000002,1.0,4.0
CHEMBL3921904,nM,C[C@H]1C[C@@]2(CC[C@@H]1O)Cc1ccc(-c3cccnc3)cc1[C@]21N=C(N)N(Cc2ncccn2)C1=O,6.8,8.167491087293763,Active,468.56100000000026,2.8144,2.0,7.0
CHEMBL3893589,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)ncc2O3)cn1,6.8,8.167491087293763,Active,458.47800000000024,3.0942000000000016,2.0,9.0
CHEMBL3941308,nM,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21NC(N)N(CCF)C1=O,6.8,8.167491087293763,Active,417.52500000000015,2.4458,2.0,5.0
CHEMBL3634341,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)CO[C@@H]2F)c1,6.9,8.161150909262744,Active,394.80900000000014,3.333020000000001,2.0,5.0
CHEMBL2047039,nM,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C\CCN(C)C(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,6.9,8.161150909262744,Active,586.7550000000002,2.503400000000001,3.0,7.0
CHEMBL5886045,nM,Cc1nnc(COc2cnc(/C(F)=C/c3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)cn2)o1,7.0,8.154901959985743,Active,505.5070000000003,2.1588200000000004,1.0,10.0
CHEMBL5997567,nM,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,503.53100000000023,3.429700000000002,1.0,9.0
CHEMBL4115521,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CC3)cc1[C@]21N=C(N)N(CC(F)(F)F)C1=O,7.0,8.154901959985743,Active,451.48900000000015,3.5214000000000016,1.0,5.0
CHEMBL3354720,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(N3CC[C@H](F)C3)cc12,7.0,8.154901959985743,Active,452.4360000000002,4.269200000000003,1.0,6.0
CHEMBL6049095,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,427.8640000000001,2.541800000000001,1.0,6.0
CHEMBL5763992,nM,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(C#Cc3ccc(C#N)cc3)ccc1F)N=C(N)S2,7.0,8.154901959985743,Active,432.52400000000006,3.2207800000000013,1.0,5.0
CHEMBL3894514,nM,Cc1noc2c1CC1(CC2)Cc2ccc(-c3cncc(Cl)c3)cc2C12N=C(N)N(C)O2,7.0,8.154901959985743,Active,435.9150000000002,3.774320000000003,1.0,7.0
CHEMBL5170892,nM,C[C@@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS(=O)(=O)[C@](C)(CF)C(=N)N1,7.0,8.154901959985743,Active,448.4550000000002,1.67835,3.0,7.0
CHEMBL5860302,nM,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ncc(C#N)cc3Cl)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,464.9250000000002,3.9927800000000024,1.0,6.0
CHEMBL5966038,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC#CCF)cn3)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,479.4840000000002,2.2401,1.0,7.0
CHEMBL5874840,nM,Cc1nnc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)cn2)o1,7.0,8.154901959985743,Active,541.5840000000003,3.4773200000000024,1.0,10.0
CHEMBL5962513,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C(F)(F)F)cn3)cc(F)c2F)CS1(=O)=O,7.0,8.154901959985743,Active,478.4180000000001,3.6513000000000018,1.0,5.0
CHEMBL5820169,nM,CN1C(=O)C2(NC1=S)c1cc(OCC(F)(F)F)ccc1OC21CCc2ccccc2CC1,7.0,8.154901959985743,Active,462.4930000000003,3.8797000000000033,1.0,4.0
CHEMBL5937419,nM,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Cl)cn3)ccc1F)N=C(N)S2,7.0,8.154901959985743,Active,449.91400000000004,3.5181000000000013,2.0,6.0
CHEMBL3982284,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(C#N)c3)cc1C21N=C(N)N(C)C1=O,7.0,8.154901959985743,Active,430.5080000000002,3.464080000000002,1.0,6.0
CHEMBL2048063,nM,CC(C)(C)Cc1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)no1,7.0,8.154901959985743,Active,605.5730000000003,3.9629000000000025,3.0,8.0
CHEMBL5858109,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc(F)c(C#N)cn3)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,435.4310000000001,2.5041800000000007,1.0,6.0
CHEMBL5776856,nM,C[C@H]1C[C@H]2CSC(NC(=O)c3ccccc3)=N[C@@]2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,7.0,8.154901959985743,Active,515.5920000000003,4.006000000000002,2.0,9.0
CHEMBL5810371,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc(F)c(Cl)cn3)ccc2F)CS1(=O)=O,7.0,8.154901959985743,Active,444.8660000000001,3.2859000000000016,1.0,5.0
CHEMBL4074071,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cccnc3)ccc1C[C@]21CC[C@@H](OC)CC1,7.0,8.154901959985743,Active,365.4732035560002,3.420300000000003,1.0,5.0
CHEMBL4065448,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)CC1,7.0,8.154901959985743,Active,366.4612035560002,2.8153000000000015,1.0,6.0
CHEMBL3656130,nM,COC1CCC2(CC1)Cc1ccc(-c3cccc(OC(F)(F)F)c3)cc1C21N=C(N)N(C)O1,7.0,8.154901959985743,Active,461.48400000000015,4.728200000000004,1.0,6.0
CHEMBL3670375,nM,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.0,8.154901959985743,Active,513.8010000000002,4.463800000000003,2.0,6.0
CHEMBL3354701,nM,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cncnc4)ccc2O3)COC1,7.0,8.154901959985743,Active,430.46400000000017,3.2531000000000017,1.0,8.0
CHEMBL5780624,nM,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(CF)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,7.0,8.154901959985743,Active,492.52300000000025,3.2144000000000013,1.0,7.0
CHEMBL3670372,nM,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.0,8.154901959985743,Active,480.2490000000002,4.0984000000000025,2.0,6.0
CHEMBL3933666,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,7.0,8.154901959985743,Active,411.48400000000015,2.534700000000001,2.0,9.0
CHEMBL3904189,nM,COC1CCC2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(N)N(CCF)C1=O,7.0,8.154901959985743,Active,417.5250000000002,3.1746000000000008,1.0,5.0
CHEMBL2030998,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.0,8.154901959985743,Active,501.6180000000004,4.392600000000003,3.0,5.0
CHEMBL2031000,nM,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(CC[C@@H]2C)Oc2ncc(CC(C)(C)C)cc21,7.0,8.154901959985743,Active,497.6550000000004,4.499500000000004,3.0,5.0
CHEMBL3670329,nM,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)oc2ccc(Br)cc12,7.0,8.154901959985743,Active,474.35500000000013,5.685520000000003,2.0,5.0
CHEMBL6000019,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)C(C)(C)S1(=O)=O,7.0,8.154901959985743,Active,445.4950000000001,3.1436800000000016,1.0,6.0
CHEMBL5948258,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)C(C)(C)S1(=O)=O,7.0,8.154901959985743,Active,446.4830000000001,2.538680000000001,1.0,7.0
CHEMBL3354711,nM,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,7.0,8.154901959985743,Active,429.47600000000017,3.858100000000002,1.0,7.0
CHEMBL3944050,nM,COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,7.0,8.154901959985743,Active,533.9720000000001,4.278900000000004,2.0,9.0
CHEMBL1095431,nM,NC1=Nc2cnc3cc2CN1[C@H](C1CCCCC1)CCC(=O)N(C1CCCCC1)CCc1cccc(c1)O3,7.0,8.154901959985743,Active,515.7020000000003,6.082200000000007,1.0,6.0
CHEMBL6013342,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CC2(CCC(F)(F)CC2)OC(N)=N1,7.0,8.154901959985743,Active,511.3420000000003,5.1338000000000035,2.0,5.0
CHEMBL3931664,nM,CN1C(=O)C2(NC1N)c1cc(OCC(F)(F)F)ccc1OC21CCc2ccccc2CC1,7.0,8.154901959985743,Active,447.4570000000003,2.8371000000000013,2.0,5.0
CHEMBL3354697,nM,CC(C)(O)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,7.0,8.154901959985743,Active,418.4530000000001,2.9875000000000007,2.0,8.0
CHEMBL3354692,nM,COC(C)(C)C#Cc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,7.0,8.154901959985743,Active,426.4760000000001,3.614300000000002,1.0,7.0
CHEMBL399979,nM,CCCCO[C@H]1CCN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C)cc(C(=O)N(CCC)CCC)c2)C1,7.0,8.154901959985743,Active,587.7520000000001,5.174720000000005,3.0,5.0
CHEMBL4204869,nM,C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,7.0,8.154901959985743,Active,437.4470000000001,3.0973000000000006,2.0,7.0
CHEMBL3945122,nM,CCCCN1C(=O)C2(N=C1N)c1cc(OCC3CC3)ccc1CC21CCC(OC)CC1,7.0,8.154901959985743,Active,425.5730000000003,3.7592000000000025,1.0,5.0
CHEMBL3354696,nM,NC1=N[C@]2(CO1)c1cc(OCC3CCCCC3)ccc1Oc1ccc(-c3cncnc3)cc12,7.0,8.154901959985743,Active,442.51900000000006,4.796900000000004,1.0,7.0
CHEMBL6042651,nM,COC1CCC2(CC1)Cc1ccc(B3OC(C)(C)C(C)(C)O3)cc1C21NC(=O)N(CCF)C1=O,7.0,8.154901959985743,Active,472.3660000000003,2.8339000000000008,1.0,5.0
CHEMBL3924457,nM,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Cl)nc(F)c2O3)nc1,7.0,8.154901959985743,Active,464.8440000000001,3.477380000000001,2.0,8.0
CHEMBL1097342,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1,7.0,8.154901959985743,Active,684.8059999999999,3.1973400000000014,3.0,7.0
CHEMBL5819769,nM,C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)nc1,7.0,8.154901959985743,Active,494.56700000000035,3.563800000000003,1.0,6.0
CHEMBL3422246,nM,Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,7.0,8.154901959985743,Active,396.4380000000001,3.0710000000000015,1.0,6.0
CHEMBL209372,nM,CC[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCC(C)C,7.0,8.154901959985743,Active,667.8480000000001,4.194000000000003,4.0,6.0
CHEMBL5948790,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Oc3cccc(C#N)c3)cc1[C@@]21N=C(N)N(C)C1=O,7.0,8.154901959985743,Active,430.5080000000002,3.464080000000002,1.0,6.0
